image_path,label,type
dataset2\fresh_tomato\DSCN4069.jpg_0_3500.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_3880.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_4229.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_4531.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_4689.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_4721.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_5040.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_5057.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_5365.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_6173.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_6439.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_649.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_6811.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_7305.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_7459.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_7565.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_76.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_7815.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_8221.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_8281.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_860.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_8757.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_9248.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_9332.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_9645.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_9696.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4069.jpg_0_9988.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_1293.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_1329.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_163.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_1685.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_1763.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_1785.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2041.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2127.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2319.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2712.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2898.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2899.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2948.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_2990.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_342.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_3499.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_3547.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_4289.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_4614.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_5254.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_5447.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_5551.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_5904.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_5988.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_6048.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_6179.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_6492.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_7067.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_7177.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_7448.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_7779.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_8172.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_824.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_8240.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_8592.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_8888.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_9031.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_9289.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_9555.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_9640.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4070.jpg_0_9840.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_1242.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_1314.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_1511.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_1597.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_163.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_1863.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_2106.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_2616.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_2686.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_2918.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_2975.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_3051.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_3121.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_3137.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_3451.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_4495.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_4544.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_5100.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_5579.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_5814.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_5971.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_5989.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_6201.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_6212.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_6433.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_6980.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_7021.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_722.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_7706.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_7881.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8183.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8222.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8286.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8478.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8534.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8778.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_8915.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_9309.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_9555.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_9618.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4101.jpg_0_9887.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_101.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_1577.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_2342.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_2472.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_2575.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_2745.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_277.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_3208.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_3412.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_3421.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_3455.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_3849.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_385.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4030.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4194.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4535.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4609.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4681.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_490.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_4903.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_5001.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_5307.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_5313.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6205.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6222.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6293.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6472.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6542.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6594.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_6978.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_7554.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_7735.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_8333.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_8760.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_8922.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9291.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9321.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9416.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9642.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9661.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4102.jpg_0_9768.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_1160.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_1250.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_13.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_1361.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_1502.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_175.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_2202.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_2627.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_2706.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_2716.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_288.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_3010.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_3502.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_372.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_3924.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_4188.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_5088.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_5375.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_5490.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6216.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6219.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6359.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6902.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6930.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_6997.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_727.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_7435.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_7517.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8032.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8072.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8154.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8450.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8691.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8698.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_8769.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9252.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9358.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9494.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9545.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9653.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4113.jpg_0_9894.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_1164.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_1719.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_1928.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2381.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2500.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2591.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2639.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2641.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_2849.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3030.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3184.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3200.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3292.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3395.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_3971.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_4417.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_4725.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_5001.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_5221.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_5757.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_6279.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_6361.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_6387.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_6884.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_7345.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_7513.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_7712.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_7777.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8046.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8077.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8266.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8513.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8714.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8784.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_8847.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_9156.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_9183.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_9231.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_925.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_9831.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4114.jpg_0_9907.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_1354.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_181.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_2231.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_2613.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_2678.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_2791.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_2998.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_3178.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_3260.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_3374.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_3417.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_3796.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_4034.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_4140.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_4194.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_4348.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_4513.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_501.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_5115.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_5582.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_5730.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_6622.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_6720.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_677.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_6851.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_721.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_7405.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_751.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_7567.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_7788.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_794.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_7951.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_797.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_8282.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_851.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_8636.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_8982.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_9214.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_9481.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_9830.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4142.jpg_0_9991.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_1146.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_1830.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_2033.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_2078.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_2080.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_2395.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_2713.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_3349.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_3549.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_3607.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_3803.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_4349.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_4490.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_4638.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_494.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5111.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5351.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5377.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5579.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5691.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5723.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5844.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_5958.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6048.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6123.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6130.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6270.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6781.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6831.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_69.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_6918.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_7192.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_7258.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_7768.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_8058.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_8335.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_8600.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_8604.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_8760.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_926.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4157.jpg_0_928.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_120.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_1324.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_1341.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_1967.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_2137.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_2222.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_2501.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_269.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_2851.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_2964.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_3414.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_36.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_3859.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_4592.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_4594.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_4888.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_56.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_5722.jpg,fresh,vegetable
dataset2\fresh_tomato\DSCN4158.jpg_0_6296.jpg,fresh,vegetable
